file.hash.256,file.hash.md5,ip.port,url.domain,url.original
,,"""135.237.251.0:443""","""bluedlsahwi.click""","""https://motion-treesz.sbs/api"""
,,"""8.134.59.41:8888""","""regularlavhis.click""","""http://154.21.200.151:8888/supershell/login/"""
,,"""109.123.236.241:443""","""antssneakr.click""","""https://ecrut.com/5r8k.js"""
,,"""109.123.236.241:80""","""passhudmrue.click""","""https://ecrut.com/js.php"""
,,"""101.93.220.66:8443""","""deletteproposez.click""","""https://81.200.146.58/linewindowstrack.php"""
,,"""47.242.37.176:8080""","""censeractersj.click""","""http://77.105.164.106/263ff79562167f22/vcruntime140.dll"""
,,"""123.56.172.153:9999""","""sloppymisskr.click""","""http://175.107.1.154:44402/Mozi.m"""
,,"""172.245.123.11:80""","""ugliesttabke.click""","""https://netgenius.life/work/original.js"""
,,"""94.130.191.182:443""","""shockingrefle.click""","""https://netgenius.life/work/index.php"""
,,"""83.229.127.65:443""","""cutefingeuker.click""","""https://netgenius.life/work/download.php"""
,,"""101.93.220.66:8880""","""swiftstringjuo.click""","""https://185.219.81.132/4f85e0bfc60adccc/mozglue.dll"""
,,"""123.57.193.212:10001""","""spottercurvei.click""","""https://ganhogosi.xyz/bbbb.zip"""
,,"""3.12.245.36:10196""","""aloofysofar.click""","""https://185.219.81.132/4f85e0bfc60adccc/vcruntime140.dll"""
,,"""3.135.250.11:10196""","""dreamlonggev.click""","""https://185.219.81.132/4f85e0bfc60adccc/sqlite3.dll"""
,,"""3.146.103.81:10196""","""islandbreadyu.click""","""http://178.22.31.134/cb8373ac6348bc41/sqlite3.dll"""
,,"""3.137.60.53:10196""","""giverlevekj.click""","""https://91.103.253.18/1655d0b0e8ecab2d.php"""
,,"""37.27.220.239:6917""","""exchangecumb.click""","""https://palmsizehelis.com/updater2.php"""
,,"""147.185.221.16:57749""","""traygullibalkerj.click""","""https://siffinisherz.sbs/api"""
,,"""85.239.53.59:6316""","""heneyelijhr.click""","""http://bfhdkgmmhdbikgj.top/1.php"""
,,"""186.32.225.34:80""","""zeromaee.beget.tech""","""https://grooveoiy.cyou/api"""
,,"""172.86.110.183:8080""","""arabna4a.beget.tech""","""https://heneyelijhr.click/api"""
,,"""159.223.13.89:443""","""501799.prohoster.biz""","""https://exchangecumb.click/api"""
,,"""64.95.10.69:5000""","""a1070985.xsph.ru""","""https://traygullibalkerj.click/api"""
,,"""49.13.68.31:443""","""f0885664.xsph.ru""","""https://giverlevekj.click/api"""
,,"""47.101.187.219:443""","""a1063331.xsph.ru""","""https://islandbreadyu.click/api"""
,,"""47.92.135.251:80""","""a1067376.xsph.ru""","""https://dreamlonggev.click/api"""
,,"""158.140.114.37:1177""","""a1067494.xsph.ru""","""https://aloofysofar.click/api"""
,,"""8.217.7.159:6666""","""a1068004.xsph.ru""","""https://spottercurvei.click/api"""
,,"""185.43.4.80:8001""","""f1068822.xsph.ru""","""https://swiftstringjuo.click/api"""
,,"""107.175.30.227:8888""","""rsakinmu.beget.tech""","""https://cutefingeuker.click/api"""
,,"""79.124.60.186:554""","""rsakinc8.beget.tech""","""https://shockingrefle.click/api"""
,,"""185.246.113.249:5555""","""vadgko6t.beget.tech""","""https://ugliesttabke.click/api"""
,,"""34.216.250.155:9999""","""a1060905.xsph.ru""","""https://sloppymisskr.click/api"""
,,"""124.71.153.87:8443""","""ffdgsmsw.beget.tech""","""https://censeractersj.click/api"""
,,"""181.50.73.64:7434""","""a0914338.xsph.ru""","""https://deletteproposez.click/api"""
,,"""181.50.73.64:41922""","""a1071196.xsph.ru""","""https://passhudmrue.click/api"""
,,"""181.50.73.64:43222""","""f1071349.xsph.ru""","""https://antssneakr.click/api"""
,,"""104.168.96.111:31337""","""a1071370.xsph.ru""","""https://regularlavhis.click/api"""
,,"""193.42.25.65:31337""","""cu00054.tw1.ru""","""https://diseasecooky.click/api"""
,,"""45.43.163.22:31337""","""fivetj5vs.top""","""https://bluedlsahwi.click/api"""
,,"""103.215.80.54:31337""","""eleventj11vs.top""","""https://titleviewvv.click/api"""
,,"""103.199.16.91:8088""","""thirttj13vs.top""","""https://lushgammyjs.click/api"""
,,"""95.217.25.164:443""","""cvannieuwburg.nl""","""https://lastlossunbag.click/api"""
,,"""106.12.116.136:60000""","""zone.ebuilderssource.com""","""https://appliacnwatter.click/api"""
,,"""101.200.221.200:60000""","""lanhub.dreamhack-leipzig.de""","""https://rainywearyrs.cyou/api"""
,,"""206.189.134.255:4444""","""ilyasautotech.com.au""","""https://wrongyfallyk.click/api"""
,,"""159.223.97.234:333""","""cfffee.sbs""","""https://healbewilk.cyou/api"""
,,"""146.103.40.73:3333""","""www.laboursupplychains-za.org""","""https://pub-9c4ec7f3f95c448b85e464d2b533aac1.r2.dev/CAptcha-verify-Approvals-system.html"""
,,"""92.222.181.73:80""","""mypajnel.x24hr.com""","""https://glowscarrytsv.sbs/api"""
,,"""66.135.13.131:8090""","""gate.0xbot.cc""","""http://cloudewahsj.shop/api"""
